11/09/2020 00:00:37|INFO    |root                            |Throttling opensubtitles for 20 minutes, until 20/09/11 00:20, because of: ServiceUnavailable. Exception info: '503'|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=139&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=200&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=108&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=163&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=439&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=96&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=13&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=18&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=466&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=306&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:04|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:04|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=392&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=485&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=191&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=257&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=391&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=199&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=9&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=219&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=268&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=496&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=41&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=78&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=406&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=441&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=190&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=477&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=376&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=417&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=66&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=231&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=89&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=446&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=261&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=388&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=459&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=307&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=399&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=7&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=185&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=447&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=301&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=92&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=400&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=84&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=453&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=91&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=51&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=118&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=178&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=438&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=160&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=506&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=104&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=297&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=401&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=183&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=233&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=42&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=415&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=1&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=279&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=347&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=3&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=155&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=382&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=246&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=86&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=54&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=420&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=131&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=356&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=499&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |http://sonarr:8989 "GET /api/episode?seriesId=125&apikey=********c2 HTTP/1.1" 200 None|
11/09/2020 23:17:05|DEBUG   |urllib3.connectionpool          |Starting new HTTP connection (1): sonarr:8989|
11/09/2020 23:17:05|DEBUG   |subliminal_patch.http           |DNS: Falling back to default DNS or IP on sonarr|
